"ActivityDefinition.useContext","ActivityDefinition.useContext","","","",0,*,"","","Y","UsageContext {[]} {[]}
","コンテンツがサポートすることを意図しているというコンテキスト / The context that the content is intended to support","コンテンツは、リストされているコンテキストをサポートすることを目的として開発されました。これらのコンテキストは、一般的なカテゴリ（性別、年齢、...）であるか、特定のプログラム（保険プラン、研究など）への参照である場合があり、適切なアクティビティ定義インスタンスのインデックス作成と検索を支援するために使用できます。 / The content was developed with a focus and intent of supporting the contexts that are listed. These contexts may be general categories (gender, age, ...) or may be references to specific programs (insurance plans, studies, ...) and may be used to assist with indexing and searching for appropriate activity definition instances.","複数のUSECONTEXTSが指定されている場合、すべてまたはどのコンテキストが適用されるという期待はありません。 / When multiple useContexts are specified, there is no expectation that all or any of the contexts apply.","適切なコンテンツの検索を支援します。 / Assist in searching for appropriate content.","","","","","","","",,,,,"",,,,"ActivityDefinition.useContext",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.useContext","N/A (to add?)"
"ActivityDefinition.jurisdiction","ActivityDefinition.jurisdiction","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","アクティビティ定義のための対象管轄区域（該当する場合） / Intended jurisdiction for activity definition (if applicable)","アクティビティ定義が使用されることを目的としている法的または地理的地域。 / A legal or geographic region in which the activity definition is intended to be used.","アクティビティ定義は、元々設計または意図されたもの以外の管轄区域で使用される可能性があります。 / It may be possible for the activity definition to be used in jurisdictions other than those for which it was originally designed or intended.","","","","","","","","",,"extensible","このアーティファクトが使用することを目的としている国と地域。 / Countries and regions within which this artifact is targeted for use.","http://hl7.org/fhir/ValueSet/jurisdiction|4.3.0","",,,,"ActivityDefinition.jurisdiction",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.jurisdiction","N/A (to add?)"
"ActivityDefinition.purpose","ActivityDefinition.purpose","","","",0,1,"","","","markdown {[]} {[]}
","このアクティビティ定義が定義される理由 / Why this activity definition is defined","このアクティビティ定義が必要な理由と、それがそのまま設計された理由の説明。 / Explanation of why this activity definition is needed and why it has been designed as it has.","この要素は、アクティビティ定義の使用法を説明していません。代わりに、リソースが必要であるか、「なぜ」のどちらかのように定義されている「なぜ」のトレーサビリティを提供します。これは、このアクティビティ定義の構造を促進する材料または仕様を調達するために使用できます。 / This element does not describe the usage of the activity definition. Instead, it provides traceability of ''why'' the resource is either needed or ''why'' it is defined as it is.  This may be used to point to source materials or specifications that drove the structure of this activity definition.","","","","","","","","",,,,,"",,,,"ActivityDefinition.purpose",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.purpose",".reasonCode.text","FiveWs.why[x]","no-gen-base"
"ActivityDefinition.usage","ActivityDefinition.usage","","","",0,1,"","","","string {[]} {[]}
","活動定義の臨床的使用について説明します / Describes the clinical usage of the activity definition","臨床的観点から活動定義がどのように使用されるかの詳細な説明。 / A detailed description of how the activity definition is used from a clinical perspective.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.usage",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"ActivityDefinition.copyright","ActivityDefinition.copyright","","License
Restrictions","",0,1,"","","","markdown {[]} {[]}
","使用および/または公開制限 / Use and/or publishing restrictions","アクティビティ定義および/またはその内容に関する著作権ステートメント。著作権声明は、一般に、アクティビティ定義の使用と公開に関する法的制限です。 / A copyright statement relating to the activity definition and/or its contents. Copyright statements are generally legal restrictions on the use and publishing of the activity definition.","","消費者は、アクティビティ定義および/またはそのコンテンツの使用に関する法的制限を決定できる必要があります。 / Consumers must be able to determine any legal restrictions on the use of the activity definition and/or its content.","","","","","","","",,,,,"",,,,"ActivityDefinition.copyright",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.copyright","N/A (to add?)","no-gen-base"
"ActivityDefinition.approvalDate","ActivityDefinition.approvalDate","","","",0,1,"","","","date {[]} {[]}
","アクティビティ定義が出版社によって承認されたとき / When the activity definition was approved by publisher","リソースコンテンツが出版社によって承認された日付。承認は、コンテンツの使用が正式に承認されたときに1回発生します。 / The date on which the resource content was approved by the publisher. Approval happens once when the content is officially approved for usage.","「日付」要素は、軽度の変更または編集の修正のため、承認日よりも最近のものです。 / The 'date' element may be more recent than the approval date because of minor changes or editorial corrections.","","","","","","","","",,,,,"",,,,"ActivityDefinition.approvalDate",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.approvalDate",".outboundRelationship[typeCode=""SUBJ""].act[classCode=CACT;moodCode=EVN;code=""approval""].effectiveTime","no-gen-base"
"ActivityDefinition.lastReviewDate","ActivityDefinition.lastReviewDate","","","",0,1,"","","","date {[]} {[]}
","アクティビティ定義が最後にレビューされたとき / When the activity definition was last reviewed","リソースコンテンツが最後にレビューされた日付。レビューは承認後に定期的に行われますが、元の承認日は変更されません。 / The date on which the resource content was last reviewed. Review happens periodically after approval but does not change the original approval date.","指定されている場合、この日付は元の承認日に従います。 / If specified, this date follows the original approval date.","コンテンツがどれほど「現在」であるかの感覚を与えます。長い間レビューされていないリソースは、適切/関連性が低くなるリスクがある場合があります。 / Gives a sense of how ""current"" the content is.  Resources that have not been reviewed in a long time may have a risk of being less appropriate/relevant.","","","","","","","",,,,,"",,,,"ActivityDefinition.lastReviewDate",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.lastReviewDate",".outboundRelationship[typeCode=""SUBJ""; subsetCode=""RECENT""].act[classCode=CACT;moodCode=EVN;code=""review""].effectiveTime","no-gen-base"
"ActivityDefinition.effectivePeriod","ActivityDefinition.effectivePeriod","","","",0,1,"","","Y","Period {[]} {[]}
","アクティビティ定義が使用されると予想される場合 / When the activity definition is expected to be used","アクティビティ定義コンテンツがアクティブに使用されるか、または計画されている期間。 / The period during which the activity definition content was or is planned to be in active use.","アクティビティ定義の有効期間は、コンテンツが使用に適用され、公開およびレビューの日付とは独立している時期を決定します。たとえば、2016年に使用することを目的とした尺度は、2015年に公開される場合があります。 / The effective period for a activity definition  determines when the content is applicable for usage and is independent of publication and review dates. For example, a measure intended to be used for the year 2016 might be published in 2015.","リソースが施行される前に遷移を確立することができ、アクティビティ定義の新しいバージョンが代わりに使用される場合と予想される場合、日没プロセスを許可します。 / Allows establishing a transition before a resource comes into effect and also allows for a sunsetting  process when new versions of the activity definition are or are expected to be used instead.","","","","","","","",,,,,"",,,,"ActivityDefinition.effectivePeriod",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.effectivePeriod","N/A (to add?)","no-gen-base"
"ActivityDefinition.topic","ActivityDefinition.topic","","","",0,*,"","","","CodeableConcept {[]} {[]}
","例えば。教育、治療、評価など / E.g. Education, Treatment, Assessment, etc.","アクティビティの内容に関連する説明的なトピック。トピックは、フィルタリングと検索に役立つアクティビティの高レベルの分類を提供します。 / Descriptive topics related to the content of the activity. Topics provide a high-level categorization of the activity that can be useful for filtering and searching.","","リポジトリは、アクティビティ定義を分類する方法を決定して、局所検索によって見つけることができる必要があります。 / Repositories must be able to determine how to categorize the activity definition so that it can be found by topical searches.","","","","","","","",,"example","検索、ソート、フィルタリングに使用される定義の高レベルの分類。 / High-level categorization of the definition, used for searching, sorting, and filtering.","http://hl7.org/fhir/ValueSet/definition-topic|4.3.0","",,,,"ActivityDefinition.topic",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A (to add?)"
"ActivityDefinition.author","ActivityDefinition.author","","","",0,*,"","","","ContactDetail {[]} {[]}
","誰がコンテンツを執筆しましたか / Who authored the content","主にコンテンツの作成とメンテナンスに関与する個人または組織。 / An individiual or organization primarily involved in the creation and maintenance of the content.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.author",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=AUT]"
"ActivityDefinition.editor","ActivityDefinition.editor","","","",0,*,"","","","ContactDetail {[]} {[]}
","コンテンツを編集した人 / Who edited the content","主にコンテンツの内部一貫性を担当する個人または組織。 / An individual or organization primarily responsible for internal coherence of the content.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.editor",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=AUT] { not a great match, but there does not appear to be an editor concept in V3 participation }"
"ActivityDefinition.reviewer","ActivityDefinition.reviewer","","","",0,*,"","","","ContactDetail {[]} {[]}
","コンテンツをレビューした人 / Who reviewed the content","コンテンツのいくつかの側面のレビューを主に担当する個人または組織。 / An individual or organization primarily responsible for review of some aspect of the content.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.reviewer",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=VRF] {not clear whether VRF best corresponds to reviewer or endorser}"
"ActivityDefinition.endorser","ActivityDefinition.endorser","","","",0,*,"","","","ContactDetail {[]} {[]}
","誰がコンテンツを承認しましたか / Who endorsed the content","一部の設定で使用するためにコンテンツを公式に支持する個人または組織。 / An individual or organization responsible for officially endorsing the content for use in some setting.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.endorser",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=VRF] {not clear whether VRF best corresponds to reviewer or endorser}"
"ActivityDefinition.relatedArtifact","ActivityDefinition.relatedArtifact","","","",0,*,"","","","RelatedArtifact {[]} {[]}
","追加のドキュメント、引用など / Additional documentation, citations, etc.","追加のドキュメント、正当化、書誌参照などの関連アーチファクト。 / Related artifacts such as additional documentation, justification, or bibliographic references.","関連する各アーティファクトは、添付ファイルまたは別のリソースへの参照のいずれかですが、両方ではありません。 / Each related artifact is either an attachment, or a reference to another resource, but not both.","コンテンツを支持する正当性と証拠を決定および理解できるように、アクティビティの定義は、コンテンツの消費者（および/またはコンテンツによって生成された介入または結果）の十分な情報を提供できる必要があります。 / Activity definitions must be able to provide enough information for consumers of the content (and/or interventions or results produced by the content) to be able to determine and understand the justification for and evidence in support of the content.","","","","","","","",,,,,"",,,,"ActivityDefinition.relatedArtifact",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=DOC,RSON,PREV, DRIV, USE, COMP] {successor would be PREV w/ inversionInd=true; No support for citation}"
"ActivityDefinition.library","ActivityDefinition.library","","","",0,*,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Library|4.3.0]]}
","アクティビティ定義で使用されるロジック / Logic used by the activity definition","アクティビティ定義で使用される正式なロジックを含むライブラリリソースへの参照。 / A reference to a Library resource containing any formal logic used by the activity definition.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.library",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=USE].target[classCode=GROUPER,moodCode=EVN]"
"ActivityDefinition.kind","ActivityDefinition.kind","","","",0,1,"","","Y","code {[]} {[]}
","一種のリソース / Kind of resource","アクティビティ定義が表しているリソースの種類の説明。たとえば、薬物療法、サービスレクエスト、またはCommunicationRequest。通常、常にではありませんが、これはリクエストリソースです。 / A description of the kind of resource the activity definition is representing. For example, a MedicationRequest, a ServiceRequest, or a CommunicationRequest. Typically, but not always, this is a Request resource.","どのタイプの拡張機能が許可されているかを決定できます。 / May determine what types of extensions are permitted.","","","","","","","","",,"required","定義が説明している種類のアクティビティ。 / The kind of activity the definition is describing.","http://hl7.org/fhir/ValueSet/request-resource-types|4.3.0","",,,,"ActivityDefinition.kind",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".classCode"
"ActivityDefinition.profile","ActivityDefinition.profile","","","",0,1,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition|4.3.0]]}
","リソースが適合する必要があるプロファイル / What profile the resource needs to conform to","アクティビティ定義のターゲットが適合すると予想されるプロファイル。 / A profile to which the target of the activity definition is expected to conform.","","プロファイルを使用して、ワークフロー、プロトコル、または注文セット内で実行できるアクティビティの種類を説明できます。 / Allows profiles to be used to describe the types of activities that can be performed within a workflow, protocol, or order set.","","","","","","","",,,,,"",,,,"ActivityDefinition.profile",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".templateId"
"ActivityDefinition.code","ActivityDefinition.code","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","アクティビティの詳細 / Detail type of activity","アクティビティのタイプの詳細な説明。例えばどのラボテスト、どのようなプロシジャー（処置等）、どのようなEncounterがありますか。 / Detailed description of the type of activity; e.g. What lab test, what procedure, what kind of encounter.","特定の製品が関与する活動にはあまり関連性がない傾向があります。 / Tends to be less relevant for activities involving particular products.","プロトコルに対する検証と同様に、実行されたパフォーマンスを計画することを可能にします。 / Allows matching performed to planned as well as validation against protocols.","","","","","","","",,"example","アクティビティの詳細なタイプ。例えばCBC。 / Detailed type of the activity; e.g. CBC.","http://hl7.org/fhir/ValueSet/procedure-code|4.3.0","",,,,"ActivityDefinition.code",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".code"
"ActivityDefinition.intent","ActivityDefinition.intent","","","",0,1,"","","","code {[]} {[]}
","提案|計画|指令|注文|オリジナルオーダー|反射順|フィラーオーダー|インスタンスオーダー|オプション / proposal | plan | directive | order | original-order | reflex-order | filler-order | instance-order | option","アクティビティに関連する権限/意図性のレベルと、リクエストがワークフローチェーンに適合する場所を示します。 / Indicates the level of authority/intentionality associated with the activity and where the request should fit into the workflow chain.","","","","","","","","","",,"required","要求に関連する権限/意図性の程度を示すコード。 / Codes indicating the degree of authority/intentionality associated with a request.","http://hl7.org/fhir/ValueSet/request-intent|4.3.0","",,,,"ActivityDefinition.intent",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".moodCode { of the realized Activity }"
"ActivityDefinition.priority","ActivityDefinition.priority","","","",0,1,"","","","code {[]} {[]}
","ルーチン|緊急|できるだけ早く|統計 / routine | urgent | asap | stat","他のリクエストに関してアクティビティがどれだけ速く対処されるべきかを示します。 / Indicates how quickly the activity  should be addressed with respect to other requests.","","","","","","","","","",,"required","リクエストの実行に割り当てられる重要性のレベルを特定します。 / Identifies the level of importance to be assigned to actioning the request.","http://hl7.org/fhir/ValueSet/request-priority|4.3.0","",,,,"ActivityDefinition.priority",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".priority { of the realized activity }"
"ActivityDefinition.doNotPerform","ActivityDefinition.doNotPerform","","","",0,1,"","Y","Y","boolean {[]} {[]}
","アクティビティを実行しないでください / True if the activity should not be performed","定義が特定のアクティビティを実行しないでください。真実の場合、この要素はネガティブコーディングを強化するために解釈する必要があります。たとえば、trueのdonotperformを持つコードとしてのNPOは、アクションを実行しないことを示しています。 / Set this to true if the definition is to indicate that a particular activity should NOT be performed. If true, this element should be interpreted to reinforce a negative coding. For example NPO as a code with a doNotPerform of true would still indicate to NOT perform the action.","この要素は、進行中の注文をキャンセルするための意思決定サポート応答を伝えるために使用することを意図していません。これは、PlandefinitionまたはRequestGroupの「削除」タイプで行う必要があります。 / This element is not intended to be used to communicate a decision support response to cancel an order in progress. That should be done with the ""remove"" type of a PlanDefinition or RequestGroup.","","","","","","","","",,,,,"",,,,"ActivityDefinition.doNotPerform",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".negationInd { of the realized activity }"
"ActivityDefinition.timing[x]","ActivityDefinition.timing[x]","","","",0,1,"","","","Timing {[]} {[]}
dateTime {[]} {[]}Age {[]} {[]}Period {[]} {[]}Range {[]} {[]}Duration {[]} {[]}","アクティビティが発生する場合 / When activity is to occur","記述されたアクティビティが発生する期間、タイミング、または頻度。 / The period, timing or frequency upon which the described activity is to occur.","","逃した計画されたアクティビティの活動と検出を促すことができます。 / Allows prompting for activities and detection of missed planned activities.","","","","","","","",,,,,"",,,,"ActivityDefinition.timing[x]",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".effectiveTime"
"ActivityDefinition.location","ActivityDefinition.location","","facility
","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Location|4.3.0]]}
","それが起こるべき場所 / Where it should happen","アクティビティが発生する施設を特定します。例えば自宅、病院、特定の診療所など。 / Identifies the facility where the activity will occur; e.g. home, hospital, specific clinic, etc.","特定の臨床的位置を参照するか、場所のタイプを特定する場合があります。 / May reference a specific clinical location or may just identify a type of location.","活動の計画に役立ちます。 / Helps in planning of activity.","","","","","","","",,,,,"",,,,"ActivityDefinition.location",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=LOC].role"
"ActivityDefinition.participant","ActivityDefinition.participant","","","",0,*,"","","","BackboneElement {[]} {[]}
","誰がアクションに参加すべきか / Who should participate in the action","説明されているアクションの実行に誰が参加すべきかを示します。 / Indicates who should participate in performing the action described.","","","","","","","","","",,,,,"",,,,"ActivityDefinition.participant",0,*,"","ele-1:空のParametersリソースでない限り、すべてのFHIR要素には@valueまたはchildrenが必要です / All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
",".participation[typeCode=PFM]"
"ActivityDefinition.participant.id","ActivityDefinition.participant.id","","","",0,1,"","","","string {[]} {[]}
","要素間参照のための一意のID / Unique id for inter-element referencing","リソース内の要素の一意のID（内部参照用）。これは、スペースを含まない文字列値である場合があります。 / Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"ActivityDefinition.participant.extension","ActivityDefinition.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","実装で定義された追加のコンテンツ / Additional content defined by implementations","要素の基本的な定義の一部ではない追加情報を表すために使用できます。拡張機能を安全で管理しやすくするために、拡張機能の定義と使用に適用される厳格なガバナンスセットがあります。実装者は拡張機能を定義できますが、拡張機能の定義の一部として満たされる一連の要件があります。 / May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","拡張機能を使用または定義する機関や管轄権に関係なく、アプリケーション、プロジェクト、または標準による拡張機能の使用に関連するスティグマはありません。拡張機能の使用は、FHIR仕様がすべての人にコアレベルのシンプルさを保持できるようにするものです。 / There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:両方ではなく、拡張または値[x]が必要です / Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"ActivityDefinition.participant.modifierExtension","ActivityDefinition.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","認識されていなくても無視できない拡張機能 / Extensions that cannot be ignored even if unrecognized","要素の基本的な定義の一部ではなく、それが含まれている要素の理解、および/または含まれる要素の子孫の理解を変更するために使用される場合があります。通常、修飾子要素は否定または資格を提供します。拡張機能を安全で管理しやすくするために、拡張機能の定義と使用に適用される厳格なガバナンスセットがあります。実装者は拡張機能を定義できますが、拡張機能の定義の一部として満たされる一連の要件があります。アプリケーションの処理リソースは、修飾子拡張機能をチェックする必要があります。

モディファイア拡張は、リソースまたはdomainResource上の要素の意味を変更してはなりません（修飾軸自体の意味を変更することはできません）。 / May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","拡張機能を使用または定義する機関や管轄権に関係なく、アプリケーション、プロジェクト、または標準による拡張機能の使用に関連するスティグマはありません。拡張機能の使用は、FHIR仕様がすべての人にコアレベルのシンプルさを保持できるようにするものです。 / There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","修飾子拡張機能により、安全に無視できる大部分の拡張機能と明確に区別できるように、安全に無視できない拡張機能が可能になります。これにより、実装者が拡張の存在を禁止する必要性を排除することにより、相互運用性が促進されます。詳細については、[修飾子拡張の定義]（拡張性.html＃modifierextension）を参照してください。 / Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:両方ではなく、拡張または値[x]が必要です / Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"ActivityDefinition.participant.type","ActivityDefinition.participant.type","","","",1,1,"","","","code {[]} {[]}
","患者|開業医|関連者|デバイス / patient | practitioner | related-person | device","アクションの参加者のタイプ。 / The type of participant in the action.","","","","","","","","","",,"required","アクティビティへの参加者のタイプ。 / The type of participant in the activity.","http://hl7.org/fhir/ValueSet/action-participant-type|4.3.0","",,,,"ActivityDefinition.participant.type",1,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.classCode"
"ActivityDefinition.participant.role","ActivityDefinition.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","例えば。看護師、外科医、親など / E.g. Nurse, Surgeon, Parent, etc.","参加者が説明されたアクションを実行する際に果たすべき役割。 / The role the participant should play in performing the described action.","","","","","","","","","",,"example","アクションのために参加者が演じる役割を定義します。 / Defines roles played by participants for the action.","http://terminology.hl7.org/ValueSet/action-participant-role","",,,,"ActivityDefinition.participant.role",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.code"
"ActivityDefinition.product[x]","ActivityDefinition.product[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
","管理/提供されているもの / What's administered/supplied","活動で消費または供給されている食品、薬物、またはその他の製品を特定します。 / Identifies the food, drug or other product being consumed or supplied in the activity.","","","","","","","","","",,"preferred","医薬品コード","http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationCode_VS","",,,,"ActivityDefinition.product[x]",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".participation[typeCode=CSM].role"
"ActivityDefinition.quantity","ActivityDefinition.quantity","","dose
","",0,1,"","","","Quantity {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SimpleQuantity|4.3.0]]} {[]}
","投与/消費/供給される金額 / How much is administered/consumed/supplied","一度に消費されると予想される量（用量あたり、食事あたりなど）を識別します。 / Identifies the quantity expected to be consumed at once (per dose, per meal, etc.).","","","","","","","","","",,,,,"",,,,"ActivityDefinition.quantity",0,1,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".quantity {for classCode=SPLY}"
"ActivityDefinition.dosage","ActivityDefinition.dosage","","","",0,*,"","","","Dosage {[CanonicalType[http://jpfhir.jp/fhir/core/StructureDefinition/JP_MedicationDosage]]} {[]}
","詳細な用量の指示 / Detailed dosage instructions","薬剤リソースのリソースについて説明されているのと同じ方法で、詳細な用量の指示を提供します。 / Provides detailed dosage instructions in the same way that they are described for MedicationRequest resources.","投与命令が使用されている場合、定義はタイミングや数量を指定してはなりません。 / If a dosage instruction is used, the definition should not specify timing or quantity.","","","","","","","","",,,,,"",,,,"ActivityDefinition.dosage",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=COMP].target[classCode=SBADM; moodCode=DEFN]"
"ActivityDefinition.bodySite","ActivityDefinition.bodySite","","","",0,*,"","","","CodeableConcept {[]} {[]}
","パフォーマンスを発揮する身体のどの部分 / What part of body to perform on","プロシジャー（処置等）を実行する必要がある被験者の本体のサイト（つまり、ターゲットサイト）を示します。 / Indicates the sites on the subject's body where the procedure should be performed (I.e. the target sites).","Servicerequest.Typeで見つかったコードで暗黙的ではない場合にのみ使用されます。 / Only used if not implicit in the code found in ServiceRequest.type.","複数のサイトが可能かどうかを追跡するには、プロシジャー（処置等）がどこで行われているかを知ることが重要です。 / Knowing where the procedure is made is important for tracking if multiple sites are possible.","","","","","","","",,"example","解剖学的場所を識別するコード。 / A code that identifies the anatomical location.","http://hl7.org/fhir/ValueSet/body-site|4.3.0","",,,,"ActivityDefinition.bodySite",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".targetSiteCode {for classCode=PROC, SBADM}"
"ActivityDefinition.specimenRequirement","ActivityDefinition.specimenRequirement","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/SpecimenDefinition|4.3.0]]}
","このアクションを実行するために必要な標本 / What specimens are required to perform this action","ラボテストに必要な標本など、実行されるアクションの標本要件を定義します。 / Defines specimen requirements for the action to be performed, such as required specimens for a lab test.","","ラボの順序定義を表すために必要です。 / Needed to represent lab order definitions.","","","","","","","",,,,,"",,,,"ActivityDefinition.specimenRequirement",0,*,"","ele-1:すべてのFHIR要素には、@valueまたは子要素が必要です / All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
